GTIN,BARCODE,RMS_CODE,DESCRIPTION,CONCEPT_GROUP,BRAND,RETURN_POLICY,SUPPLIER_NAME,ALSHAYA_CODE,RETURNABLE
,,335886112,MOUNJARO KWIKPEN 10MG/0.6ML 3ML,PHARMACY,MOUNJARO,NO RETURN / NO REPLACEMENT,AL AROOBA,,
,,220236791,THAI CRYSTAL ROLL ON TEA TREEFLORAL 3OZ,DEODORANTS,THAI CRYSTAL,NO RETURN / NO REPLACEMENT,AL JAMAL,,
,,220236936,THAI CRYSTAL MIST TEA TREE  FLORAL 8OZ,DEODORANTS,THAI CRYSTAL,NO RETURN / NO REPLACEMENT,AL JAMAL,,
,,220237684,THAI CRYSTAL ROLL ON LAVENDERJASMIN 3OZ,DEODORANTS,THAI CRYSTAL,NO RETURN / NO REPLACEMENT,AL JAMAL,,
,,220237928,THAI CRYSTAL ROLL ON FLORAL 3 OZ,DEODORANTS,THAI CRYSTAL,NO RETURN / NO REPLACEMENT,AL JAMAL,,
,,220237972,THAI CRYSTAL MIST LAVENDER JASMINE 8OZ,DEODORANTS,THAI CRYSTAL,NO RETURN / NO REPLACEMENT,AL JAMAL,,
,,220238118,THAI CRYSTAL MIST FLORAL 8 OZ,DEODORANTS,THAI CRYSTAL,NO RETURN / NO REPLACEMENT,AL JAMAL,,
,,220238716,THAI CRYSTAL ROLL ON CITRUSJUNIPER 3OZ,DEODORANTS,THAI CRYSTAL,NO RETURN / NO REPLACEMENT,AL JAMAL,,
,,220239910,THAI CRYSTAL MIST CITRUS  JUNIPER 8 OZ,DEODORANTS,THAI CRYSTAL,NO RETURN / NO REPLACEMENT,AL JAMAL,,
,,220239938,THAI CRYSTAL MIST TEA TREEEUCALYPT 8OZ,DEODORANTS,THAI CRYSTAL,NO RETURN / NO REPLACEMENT,AL JAMAL,,
,,335896015,MOUNJARO KWIKPEN 2.5MG/0.6ML 3ML,PHARMACY,MOUNJARO,NO RETURN / NO REPLACEMENT,AL AROOBA,,
,,335896017,MOUNJARO KWIKPEN 5MG/0.6ML 3ML,PHARMACY,MOUNJARO,NO RETURN / NO REPLACEMENT,AL AROOBA,,
,,220066597,JOLEN CRM BLEACH ALOE VERA 1OZ,DEPILATORIES,JOLEN,NO RETURN / NO REPLACEMENT,AL AROOBA,,
,,220224751,JOLEN CREAM BLEACH 133G,DEPILATORIES,JOLEN,NO RETURN / NO REPLACEMENT,AL AROOBA,,
,,220230065,WATERWIPES BABY CHEMICALFREE WIPES 60S,BABY,WATERWIPES,NO RETURN / NO REPLACEMENT,AL AROOBA,,
,,220194601,PRIME HYDROGEN PEROXIDE 100ML,FIRST AID,PRIME,NO RETURN / NO REPLACEMENT,AL AROOBA,,
,,220153154,PRIME BORIC ACID IP 100GM,FIRST AID,PRIME,NO RETURN / NO REPLACEMENT,AL AROOBA,,
,,220164100,CROMA OPTHALMIC SOLN 10ML,PHARMACY,CROMA,NO RETURN / NO REPLACEMENT,AL AROOBA,,
,,220190283,HEMOCLIN HAEMORRHOID GEL 37GM,PHARMACY,HEMOCLIN,RETURNABLE (BEFORE OR AFTER EXPIRY),AL AROOBA,,
,,220074946,HEMOCLIN CAN HAEMORRHOID GEL 45ML,PHARMACY,HEMOCLIN,RETURNABLE (BEFORE OR AFTER EXPIRY),AL AROOBA,,
,,220170505,METROLAG 250MG TAB 20S,PHARMACY,METROLAG,NO RETURN / NO REPLACEMENT,AL AROOBA,,
,,220220881,OPTIDEX T EYE DROPS 5ML,PHARMACY,OPTIDEX,NO RETURN / NO REPLACEMENT,AL AROOBA,,
,,220225780,PHYSIOL NORMAL SALINE 10 X 5ML,CHILDRENS HEALTH,MEDIMAR,NO RETURN / NO REPLACEMENT,AL AROOBA,,
,,220224103,POXCLIN COOL MOUSSE FOR CHICKENPOX 100ML,PHARMACY,POXCLIN,RETURNABLE (BEFORE OR AFTER EXPIRY),AL AROOBA,,
,,220164792,PRIME ALCOHOL SWABS 100S,FIRST AID,PRIME,NO RETURN / NO REPLACEMENT,AL AROOBA,,
,,220172370,PROCOMIL SPRAY 45 ML,FAMILY PLANNING,PROCOMIL,NO RETURN / NO REPLACEMENT,AL AROOBA,,
,,220171436,METROLAG 500MG TAB 24S,PHARMACY,METROLAG,NO RETURN / NO REPLACEMENT,AL AROOBA,,
,,220194579,WORTIE ADVANCD WARTVERRUCA RMVR 50ML,PHARMACY,WORTIE,RETURNABLE (BEFORE OR AFTER EXPIRY),AL AROOBA,,
,,220064859,WORTIE LIQUID WART  VERRUCA RMVR 5ML,PHARMACY,WORTIE,RETURNABLE (BEFORE OR AFTER EXPIRY),AL AROOBA,,
,,220218370,JOLEN CREAM BLEACH 28G,SNACKING,JOLEN,NO RETURN / NO REPLACEMENT,AL AROOBA,,
,,130026912,PW MULTIMAX 90 CAPSULES,VITAMINS/MINERALS/SUPPLEMENTS,PW,NO RETURN / NO REPLACEMENT,AL AROOBA,,
,,220059469,REXONA WOMEN ANTIBACTERIAL 48H 150ML,DEODORANTS,REXONA,3 MONTHS BEFORE EXPIRY DATE,AL GURG,,
,,220202869,BULL DOG SENSITIVE MOISTURIZR 100ML,MALE GROOMING,BULL DOG,3 MONTHS BEFORE EXPIRY DATE,SARA GROUP HOLDINGS LLC,,
,,220202956,BULL DOG SENSITIVE FACE SCRUB 125ML,MALE GROOMING,BULL DOG,3 MONTHS BEFORE EXPIRY DATE,SARA GROUP HOLDINGS LLC,,
,,220203158,BULL DOG SENSITIVE FACE WASH 150ML,MALE GROOMING,BULL DOG,3 MONTHS BEFORE EXPIRY DATE,SARA GROUP HOLDINGS LLC,,
,,220175481,DOVE WMN ORIGINAL AMET 40G,DEODORANTS,DOVE,3 MONTHS BEFORE EXPIRY DATE,AL GURG,,
,,220177757,DOVE ROLL ON ORIGINAL 50ML,DEODORANTS,DOVE,3 MONTHS BEFORE EXPIRY DATE,AL GURG,,
,,220180593,REXONA ROLL ON EXTRA COOL 50 ML MEN,DEODORANTS,REXONA,3 MONTHS BEFORE EXPIRY DATE,AL GURG,,
,,220181522,REXONA ROLL ON BAMBOO 50 ML WOMEN,DEODORANTS,REXONA,3 MONTHS BEFORE EXPIRY DATE,AL GURG,,
,,220196386,REX RO ANTIBAC INVSBL MEN 50ML,DEODORANTS,REXONA,3 MONTHS BEFORE EXPIRY DATE,AL GURG,,
,,220198519,REXONA WOMEN ANTIPERSPIRANT ROLLON ANT BACT 50ML,DEODORANTS,REXONA,3 MONTHS BEFORE EXPIRY DATE,AL GURG,,
,,220199721,REXONA DEO AERO ANTIBACT INVS MEN AR 150ML,DEODORANTS,REXONA,3 MONTHS BEFORE EXPIRY DATE,AL GURG,,
,,220216700,REXONA STICK EXTRA COOLDEO MEN 40G,DEODORANTS,REXONA,3 MONTHS BEFORE EXPIRY DATE,AL GURG,,
,,220217588,AXE BLACK DEO SPRAY 150ML,DEODORANTS,AXE,3 MONTHS BEFORE EXPIRY DATE,AL GURG,,
,,220227017,REXONA BAMBOO DEO SPRAY 150ML,DEODORANTS,REXONA,3 MONTHS BEFORE EXPIRY DATE,AL GURG,,
,,220227555,DOVE ORIGINAL DEO SPRAY 150ML,DEODORANTS,DOVE,3 MONTHS BEFORE EXPIRY DATE,AL GURG,,
,,220229076,DOVE ORIGINAL DEO CREAM 50ML,DEODORANTS,DOVE,3 MONTHS BEFORE EXPIRY DATE,AL GURG,,
,,220233225,REXONA EXTRA COOL DEO SPRAY 150ML,DEODORANTS,REXONA,3 MONTHS BEFORE EXPIRY DATE,AL GURG,,
,,220236170,AXE DARK TEMPTATION DEO SPRAY 150ML,DEODORANTS,AXE,3 MONTHS BEFORE EXPIRY DATE,AL GURG,,
,,274329577,DOVE DEO EVEN TONE ROLL ON 50ML,DEODORANTS,DOVE,3 MONTHS BEFORE EXPIRY DATE,AL GURG,,
,,274359455,DOVE DEO EVEN TONE AEROSOL 150ML,DEODORANTS,DOVE,3 MONTHS BEFORE EXPIRY DATE,AL GURG,,
,,220222009,NIVEA MEN MILD SHAVING CREAM 100ML,MALE GROOMING,NIVEA,6 MONTH BEFORE EXPIRY DATE,AL SEER,,
,,274374387,AXE DEO STICK ROCK BLACK 50ML,DEODORANTS,AXE,3 MONTHS BEFORE EXPIRY DATE,AL GURG,,
,,274329574,DOVE MEN EXTRA HYDRATING MOISTURIZER CREAM 50G,MALE GROOMING,DOVE,3 MONTHS BEFORE EXPIRY DATE,AL GURG,,
,,274329575,DOVE MEN THICKENING SHAMPOO 400ML,MALE GROOMING,DOVE,3 MONTHS BEFORE EXPIRY DATE,AL GURG,,
,,274364401,DOVE MEN EXTRA FRESH BODY AND FACE WASH 400ML,MALE GROOMING,DOVE,3 MONTHS BEFORE EXPIRY DATE,AL GURG,,
,,274369445,DOVE MEN OIL CONTROL MOISTURIZER CREAM 50G,MALE GROOMING,DOVE,3 MONTHS BEFORE EXPIRY DATE,AL GURG,,
,,333450278,CLEAR SH 3 IN 1 COMPLETE CARE 12X400ML,HAIRCARE,CLEAR,NO RETURN / NO REPLACEMENT,AL GURG,,
,,333669196,CLEAR SH 3 IN 1 ACTIVE FRESH 12X400ML,HAIRCARE,CLEAR,NO RETURN / NO REPLACEMENT,AL GURG,,
,,333669200,CLEAR SH 3 IN 1 ACTIVE COOL 12X400ML,HAIRCARE,CLEAR,NO RETURN / NO REPLACEMENT,AL GURG,,
,,220199095,TRESEMME SHAMP BOTANIX NOUR E 12X400ML,HAIRCARE,TRESEMME,NO RETURN / NO REPLACEMENT,AL GURG,,
,,220199364,TRESEMME COND BOTANIX NOUR E 12X400ML,HAIRCARE,TRESEMME,NO RETURN / NO REPLACEMENT,AL GURG,,
,,220200496,TRESEMME KERATIN SMOOTH AND STRAIGHT CONDITIONER 400ML,HAIRCARE,TRESEMME,NO RETURN / NO REPLACEMENT,AL GURG,,
,,220227773,TRESEMME KETATIN SMOOTH HAIR MASK 180ML,HAIRCARE,TRESEMME,NO RETURN / NO REPLACEMENT,AL GURG,,
,,273509524,TRESEMME SALON SMOOTH SHINE CONDITIONER 400ML,HAIRCARE,TRESEMME,NO RETURN / NO REPLACEMENT,AL GURG,,
,,333450279,TRESEMME SHAMP PRO CURLS SF 24X250ML,HAIRCARE,TRESEMME,NO RETURN / NO REPLACEMENT,AL GURG,,
,,333619531,TRESEMME S-COND PRO KERATIN 12X180ML,HAIRCARE,TRESEMME,NO RETURN / NO REPLACEMENT,AL GURG,,
,,333619533,TRESEMME SHAMP PRO KERATIN SF 24X250ML,HAIRCARE,TRESEMME,NO RETURN / NO REPLACEMENT,AL GURG,,
,,333634431,TRESEMME S-COND PRO CURLS 12X180ML,HAIRCARE,TRESEMME,NO RETURN / NO REPLACEMENT,AL GURG,,
,,220163600,TG HEAT PROTECTION MIST 150ML,HAIRCARE,TONI AND GUY,NO RETURN / NO REPLACEMENT,AL GURG,,
,,220216955,VASELINE JELLY ORIGINAL 120ML,SKINCARE,VASELINE,3 MONTHS BEFORE EXPIRY DATE,AL GURG,,
,,220218619,VASELINE PETRLM JELLY ALOE FRESH 100ML,SKINCARE,VASELINE,3 MONTHS BEFORE EXPIRY DATE,AL GURG,,
,,220235818,VASELINE JELLY COCOA BUTTER 100ML,SKINCARE,VASELINE,3 MONTHS BEFORE EXPIRY DATE,AL GURG,,
,,220281150,VASELINE BODY LOTION EVENTONE UV VISION 400ML,SKINCARE,VASELINE,3 MONTHS BEFORE EXPIRY DATE,AL GURG,,
,,274329578,VASELINE GLUTA HYA FLAWLESS GLOW LOTION 200ML,SKINCARE,VASELINE,3 MONTHS BEFORE EXPIRY DATE,AL GURG,,
,,274374383,VASELINE GLUTA HYA SMOOTH RADIANCE LOTION 200ML,SKINCARE,VASELINE,3 MONTHS BEFORE EXPIRY DATE,AL GURG,,
,,220235942,DOVE ESSENTIAL NRSHMNT BODY LOT 250ML,SKINCARE,DOVE,3 MONTHS BEFORE EXPIRY DATE,AL GURG,,
,,274369444,DOVE BODY LOTION GLOWNG 250ML,SKINCARE,DOVE,3 MONTHS BEFORE EXPIRY DATE,AL GURG,,
,,274374386,DOVE NOURISHING CREAM FOR DRY SKIN 250ML,SKINCARE,DOVE,3 MONTHS BEFORE EXPIRY DATE,AL GURG,,
,,220153836,TG INFINITE DAMAGE REPAIR SHAMPOO 250ML,HAIRCARE,TONI AND GUY,NO RETURN / NO REPLACEMENT,AL GURG,,
,,220156246,TG VOLUME ADDICTION SHAMPOO 250ML,HAIRCARE,TONI AND GUY,NO RETURN / NO REPLACEMENT,AL GURG,,
,,220170582,TG INFINITE DAMAGE REPAIR CONDITI 250ML,HAIRCARE,TONI AND GUY,NO RETURN / NO REPLACEMENT,AL GURG,,
,,220172018,TG VOLUME ADDICTION CONDITIONER 250ML,HAIRCARE,TONI AND GUY,NO RETURN / NO REPLACEMENT,AL GURG,,
,,220206969,TG SEA SALT SPRAY 200ML,HAIRCARE,TONI AND GUY,NO RETURN / NO REPLACEMENT,AL GURG,,
,,220205494,TG DRY SHAMPOO SKY HIGH VOLUME 250ML,HAIRCARE,TONY AND GUY,NO RETURN / NO REPLACEMENT,AL GURG,,
,,130121919,PONDS HEALTHY HYDRATION WITH ORANGE NECTAR 90GM,SKINCARE,PONDS,NO RETURN / NO REPLACEMENT,AL GURG,,
,,130121922,PONDS CLEAR SOLUTIONS FACIAL FOAM 100GM,SKINCARE,PONDS,NO RETURN / NO REPLACEMENT,AL GURG,,
,,130121923,PONDS ALOE MOISTURIZER GEL 50ML,SKINCARE,PONDS,NO RETURN / NO REPLACEMENT,AL GURG,,
,,130121924,PONDS BRIGHT BEAUTY FACIAL FOAM 100GM,SKINCARE,PONDS,NO RETURN / NO REPLACEMENT,AL GURG,,
,,130121925,PONDS AGE DEFENSE NIGHT CREAM50ML,SKINCARE,PONDS,NO RETURN / NO REPLACEMENT,AL GURG,,
,,130121926,PONDS AGE DEFENSE CREAM 50ML,SKINCARE,PONDS,NO RETURN / NO REPLACEMENT,AL GURG,,
,,220206295,PONDS MINERAL CLAY BRIGHTEN FACE CLEANSER 90G,SKINCARE,PONDS,NO RETURN / NO REPLACEMENT,AL GURG,,
,,220235887,PONDS FLAWLESS WHITE DAY CREAM 50GM,SKINCARE,PONDS,NO RETURN / NO REPLACEMENT,AL GURG,,
,,336186060,TG MEN SHAMPOO DEEP CLEAN 250ML,HAIRCARE,TONY AND GUY,NO RETURN / NO REPLACEMENT,AL GURG,,
,,220216671,VASELINE BODY LOTION COCO RADIANT VISON 400ML,SKINCARE,VASELINE,3 MONTHS BEFORE EXPIRY DATE,AL GURG,,
,,220222996,SIMPLE REFRESHING FACIAL WASH 150ML,SKINCARE,SIMPLE,3 MONTHS BEFORE EXPIRY DATE,AL GURG,,
,,220225326,SIMPLE EYE MAKE UP REMOVR 125ML,SKINCARE,SIMPLE,3 MONTHS BEFORE EXPIRY DATE,AL GURG,,
,,220227705,SIMPLE MICELLAR FCL GEL WASH 150ML,SKINCARE,SIMPLE,3 MONTHS BEFORE EXPIRY DATE,AL GURG,,
,,220193239,SIMPLE FM CRE HYDRA BOT UI L21 125ML,SKINCARE,SIMPLE,3 MONTHS BEFORE EXPIRY DATE,AL GURG,,
,,220054529,SIMPLE FC LIQ SOOTHNG BPT UI L21 200ML,SKINCARE,SIMPLE,3 MONTHS BEFORE EXPIRY DATE,AL GURG,,
,,336503927,SIMPLE GLOW CLAY POLSH FACE WASH 150ML,SKINCARE,SIMPLE,3 MONTHS BEFORE EXPIRY DATE,AL GURG,,
,,341264630,SHEAMOISTURE COCUNUT & HIBISCUS HOLD & SHINE 200ML,HAIRCARE,SHEA MOISTURE,NO RETURN / NO REPLACEMENT,AL GURG,,
,,341259606,SHEAMOISTURE VIRGIN COCONUT DLY HYDRATION 380ML,HAIRCARE,SHEA MOISTURE,NO RETURN / NO REPLACEMENT,AL GURG,,
,,341284596,SHEAMOISTURE JAMICAN BLACK CASTOR OIL SHAMP 380ML,HAIRCARE,SHEA MOISTURE,NO RETURN / NO REPLACEMENT,AL GURG,,
,,341289571,SHEAMOISTURE CURLING GEL CURL SOUFFLE 350ML,HAIRCARE,SHEA MOISTURE,NO RETURN / NO REPLACEMENT,AL GURG,,
,,341259611,SHEAMOISTURE RAW SHEA BUTTER MOIST RTENTN 380ML,HAIRCARE,SHEA MOISTURE,NO RETURN / NO REPLACEMENT,AL GURG,,
,,341284598,SHEAMOISTURE VIRGIN COCONUT OIL DAILY HYDRTN 380ML,HAIRCARE,SHEA MOISTURE,NO RETURN / NO REPLACEMENT,AL GURG,,
,,341249605,SHEAMOISTURE COCONUT & HIBICUS SHAMP CRL & SHINE 380ML,HAIRCARE,SHEA MOISTURE,NO RETURN / NO REPLACEMENT,AL GURG,,
,,341259607,SHEAMOISTURE RAW SHEA BUTTER CD RESTORATIVE 380ML,HAIRCARE,SHEA MOISTURE,NO RETURN / NO REPLACEMENT,AL GURG,,
,,341204768,SHEAMOISTURE MANUKA HONEY CD HYDRT &RPR 380ML,HAIRCARE,SHEA MOISTURE,NO RETURN / NO REPLACEMENT,AL GURG,,
,,341204766,SHEAMOISTURE COCONUT & HIBICUS CD CURL & SHINE 380ML,HAIRCARE,SHEA MOISTURE,NO RETURN / NO REPLACEMENT,AL GURG,,
,,341279588,SHEAMOISTURE MANUKA HONEY INT HYDR 380ML,HAIRCARE,SHEA MOISTURE,NO RETURN / NO REPLACEMENT,AL GURG,,
,,341284599,SHEAMOISTURE MANUKA HONEY MSQ INTIV HYDRTN 380ML,HAIRCARE,SHEA MOISTURE,NO RETURN / NO REPLACEMENT,AL GURG,,
,,341249606,SHEAMOISTURE JB CASTOR OIL CD STRGTH & RSTR 380ML,HAIRCARE,SHEA MOISTURE,NO RETURN / NO REPLACEMENT,AL GURG,,
,,341284594,SHEAMOISTURE RAW SHEA BUTTER DETANG EXTR MOST 200ML,HAIRCARE,SHEA MOISTURE,NO RETURN / NO REPLACEMENT,AL GURG,,
,,341204769,SHEAMOISTURE COCUNT & HIBICUS FRZ FR MSS CURL 220ML,HAIRCARE,SHEA MOISTURE,NO RETURN / NO REPLACEMENT,AL GURG,,
,,341249608,SHEAMOISTURE RAW SHEA BUTTER MSQ 340ML,HAIRCARE,SHEA MOISTURE,NO RETURN / NO REPLACEMENT,AL GURG,,
,,341249604,SHEAMOISTURE JAMAICAN BLACK CASTOR OIL 340ML,HAIRCARE,SHEA MOISTURE,NO RETURN / NO REPLACEMENT,AL GURG,,
,,341749590,VASELINE GLUTA HYA SERUM BURST LOTION OVERNIGHT 200ML,SKINCARE,VASELINE,3 MONTHS BEFORE EXPIRY DATE,AL GURG,,
,,341759584,VASELINE GLUTA HYA SERUM BURST LOTION SPF50 180 ML,SKINCARE,VASELINE,3 MONTHS BEFORE EXPIRY DATE,AL GURG,,
,,220074436,DEONAT DEODORANT STICK 80G,DEODORANTS,DEONAT,RETURNABLE (BEFORE OR AFTER EXPIRY),AL IMAN,,
,,220217549,DEONAT NATURAL DEO SPRAY 100ML,DEODORANTS,DEONAT,RETURNABLE (BEFORE OR AFTER EXPIRY),AL IMAN,,
,,220221431,DEONAT NATURAL DEO ROLL ON 65ML,DEODORANTS,DEONAT,RETURNABLE (BEFORE OR AFTER EXPIRY),AL IMAN,,
,,220234673,DEONAT NATURAL DEO STICK 100GM,DEODORANTS,DEONAT,RETURNABLE (BEFORE OR AFTER EXPIRY),AL IMAN,,
,,220223669,DEONAT DEODORANT FOOT POWDER 50G,FOOTCARE,DEONAT,RETURNABLE (BEFORE OR AFTER EXPIRY),AL IMAN,,
,,220227891,DEONAT FOOT SPRAY 100ML,FOOTCARE,DEONAT,RETURNABLE (BEFORE OR AFTER EXPIRY),AL IMAN,,
,,220067050,BREATHE WELL NASAL STRIPS LARG 10S,GSL,BREATHE WELL,RETURNABLE (BEFORE OR AFTER EXPIRY),AL IMAN,,
,,220187407,BREATHE WELL NASAL STRIPS MED 10S,GSL,BREATHE WELL,RETURNABLE (BEFORE OR AFTER EXPIRY),AL IMAN,,
,,130362975,SPECTRUMS HOT COLD PACK MULTI PURPOSE LARGE SIZE,FIRST AID,SPECTRUMS,RETURNABLE (BEFORE OR AFTER EXPIRY),AL IMAN,,
,,130362977,SPECTRUMS HOT COLD   THERAPEUTIC BEADS PACK MULTI PUPOSE LARGE SIZE,FIRST AID,SPECTRUMS,RETURNABLE (BEFORE OR AFTER EXPIRY),AL IMAN,,
,,130362978,SPECTRUMS HOT COLD  THERAPEUTIC BEADS PACK FOR ANKLE,FIRST AID,SPECTRUMS,RETURNABLE (BEFORE OR AFTER EXPIRY),AL IMAN,,
,,130362980,SPECTRUMS HOT COLD  THERAPEUTIC BEADS PACK FOR LOWER BACK,FIRST AID,SPECTRUMS,RETURNABLE (BEFORE OR AFTER EXPIRY),AL IMAN,,
,,130377827,SPECTRUMS ICE BAG RESUABLE 9 INCH,FIRST AID,SPECTRUMS,RETURNABLE (BEFORE OR AFTER EXPIRY),AL IMAN,,
,,130377830,SPECTRUMS HOT COLD THERAPEUTIC BEADS PACK FOR HEAD AND SINUS,FIRST AID,SPECTRUMS,RETURNABLE (BEFORE OR AFTER EXPIRY),AL IMAN,,
,,220051426,TOUCH PREGNANCY TEST MIDSTREAM,FAMILY PLANNING,TOUCH,RETURNABLE (BEFORE OR AFTER EXPIRY),AL IMAN,,
,,220067083,TOUCH PREGNANCY TEST CASSETTE,FAMILY PLANNING,TOUCH,RETURNABLE (BEFORE OR AFTER EXPIRY),AL IMAN,,
,,220199524,ROCS ACTIVE CALCIUM TP 75ML,DENTAL,ROCS,6 MONTH BEFORE EXPIRY DATE,AL INMA DRUG STORE & MEDICAL EQUIPMENTS LLC,,
,,220199957,ROCS PRO SWEET MINT TP 100ML,DENTAL,ROCS,6 MONTH BEFORE EXPIRY DATE,AL INMA DRUG STORE & MEDICAL EQUIPMENTS LLC,,
,,220200072,ROCS SENSATION WHITENING TP 60ML,DENTAL,ROCS,6 MONTH BEFORE EXPIRY DATE,AL INMA DRUG STORE & MEDICAL EQUIPMENTS LLC,,
,,220200168,ROCS COFFEE  TOBACCO TP 60ML,DENTAL,ROCS,6 MONTH BEFORE EXPIRY DATE,AL INMA DRUG STORE & MEDICAL EQUIPMENTS LLC,,
,,220200563,ROCS JUNIOR BERRY MIX TP 60ML,DENTAL,ROCS,6 MONTH BEFORE EXPIRY DATE,AL INMA DRUG STORE & MEDICAL EQUIPMENTS LLC,,
,,220196229,ALLINE PROCAP CAP 60S,VITAMINS/MINERALS/SUPPLEMENTS,ALLINE,6 MONTH BEFORE EXPIRY DATE,AL INMA DRUG STORE & MEDICAL EQUIPMENTS LLC,,
,,220055761,BLUE CAP SHAMP 150ML,HEALTHCARE SKIN,BLUE CAP,6 MONTH BEFORE EXPIRY DATE,AL INMA DRUG STORE & MEDICAL EQUIPMENTS LLC,,
,,220078471,BLUE CAP SPRAY 100ML,HEALTHCARE SKIN,BLUE CAP,6 MONTH BEFORE EXPIRY DATE,AL INMA DRUG STORE & MEDICAL EQUIPMENTS LLC,,
,,220065834,BLUE CAP CREAM 50ML,HEALTHCARE SKIN,BLUE CAP,6 MONTH BEFORE EXPIRY DATE,AL INMA DRUG STORE & MEDICAL EQUIPMENTS LLC,,
,,220192665,V SINOMARIN BABIES NOSE CARE 18X5ML,CHILDRENS HEALTH,SINOMARIN,6 MONTH BEFORE EXPIRY DATE,AL INMA DRUG STORE & MEDICAL EQUIPMENTS LLC,,
,,220230653,CH ALPHA SPORT 25ML 30S,VITAMINS/MINERALS/SUPPLEMENTS,CH ALPHA,6 MONTH BEFORE EXPIRY DATE,AL INMA DRUG STORE & MEDICAL EQUIPMENTS LLC,,
,,220056692,CH ALPHA 30X25ML,VITAMINS/MINERALS/SUPPLEMENTS,CH ALPHA,6 MONTH BEFORE EXPIRY DATE,AL INMA DRUG STORE & MEDICAL EQUIPMENTS LLC,,
,,220196059,ENZYMAX FORTE CAP 20S,GSL,ENZYMAX,6 MONTH BEFORE EXPIRY DATE,AL INMA DRUG STORE & MEDICAL EQUIPMENTS LLC,,
,,220233171,MAGNOX ANTI LEG CRAMPS CAPSULES 30S,VITAMINS/MINERALS/SUPPLEMENTS,MAGNOX,6 MONTH BEFORE EXPIRY DATE,AL INMA DRUG STORE & MEDICAL EQUIPMENTS LLC,,
,,220194102,AURACOS PRO COLLAGENIUM 14X25ML,VITAMINS/MINERALS/SUPPLEMENTS,PRO COLLAGENIUM,6 MONTH BEFORE EXPIRY DATE,AL INMA DRUG STORE & MEDICAL EQUIPMENTS LLC,,
,,220084644,V SINOMARIN COLD  FLU 30ML,GSL,SINOMARIN,6 MONTH BEFORE EXPIRY DATE,AL INMA DRUG STORE & MEDICAL EQUIPMENTS LLC,,
,,220230226,SINOMARIN ADULTS NOSECARE SPRAY 125ML,GSL,SINOMARIN,6 MONTH BEFORE EXPIRY DATE,AL INMA DRUG STORE & MEDICAL EQUIPMENTS LLC,,
,,220234667,SINOMARIN MINI SPRAY NOSE CARE 30ML,CHILDRENS HEALTH,SINOMARIN,6 MONTH BEFORE EXPIRY DATE,AL INMA DRUG STORE & MEDICAL EQUIPMENTS LLC,,
,,220219273,SINOMARIN CHILD NOSE CARE SPRAY 100ML,CHILDRENS HEALTH,SINOMARIN,6 MONTH BEFORE EXPIRY DATE,AL INMA DRUG STORE & MEDICAL EQUIPMENTS LLC,,
,,331574220,VENOLENE IDROGEL 100ML,PHARMACY,VENOLENE,6 MONTH BEFORE EXPIRY DATE,AL INMA DRUG STORE & MEDICAL EQUIPMENTS LLC,,
,,220235336,MAGNOX OSTEO CAPSULES 60S,VITAMINS/MINERALS/SUPPLEMENTS,MAGNOX,6 MONTH BEFORE EXPIRY DATE,AL INMA DRUG STORE & MEDICAL EQUIPMENTS LLC,,
,,220232726,MAGNOX VITAL CAPSULES 30S,VITAMINS/MINERALS/SUPPLEMENTS,MAGNOX,6 MONTH BEFORE EXPIRY DATE,AL INMA DRUG STORE & MEDICAL EQUIPMENTS LLC,,
,,273794953,CH ALPHA PLUS 30X25ML,VITAMINS/MINERALS/SUPPLEMENTS,CH ALPHA,6 MONTH BEFORE EXPIRY DATE,AL INMA DRUG STORE & MEDICAL EQUIPMENTS LLC,,
,,332189574,LEVOTIRON 50 MCG TABS 100S,PHARMACY,LEVOTIRON,NO RETURN / NO REPLACEMENT,AL ITTIHAD DRUG STORE,,
,,332154735,LEVOTIRON 150 MCG TABS 100S,PHARMACY,LEVOTIRON,NO RETURN / NO REPLACEMENT,AL ITTIHAD DRUG STORE,,
,,332165649,LEVOTIRON 100 MCG TABS 100S,PHARMACY,LEVOTIRON,NO RETURN / NO REPLACEMENT,AL ITTIHAD DRUG STORE,,
,,332199118,LEVOTIRON 25 MCG TABS 100S,PHARMACY,LEVOTIRON,NO RETURN / NO REPLACEMENT,AL ITTIHAD DRUG STORE,,
,,334739554,TANFLEX PLUS ORAL SPRAY,PHARMACY,TANFLEX,NO RETURN / NO REPLACEMENT,AL ITTIHAD DRUG STORE,,
,,333449279,CYSTINA PLUS SOFT GEL CAPS 90S,VITAMINS/MINERALS/SUPPLEMENTS,CYSTINA PLUS,NO RETURN / NO REPLACEMENT,AL ITTIHAD DRUG STORE,,
,,220238691,GELYVIT D3 KIDS SPRAY 400IU 28ML,PHARMACY,GELYVIT,NO RETURN / NO REPLACEMENT,AL ITTIHAD DRUG STORE,,
,,220220913,ISDIN BABY NATURALS LOTION 200ML,BABY,ISDIN,6 MONTH BEFORE EXPIRY DATE,ALPHAMED GENERAL TRADING,,
,,130357643,APPETIT PLUS KIDS SYRUP 100 ML,CHILDRENS HEALTH,APPETIT PLUS,NO RETURN / NO REPLACEMENT,AL ITTIHAD DRUG STORE,,
,,220170698,HEXBIO SACHETS 10S,GSL,HEXBIO,NO RETURN / NO REPLACEMENT,AL ITTIHAD DRUG STORE,,
